iteration,epoch,batch,loss,words/sec,time_elapsed,best_perplexity
5400,1,5400,2.7129783630371094,40555.16577236093,289.724613904953,13.793204252356173
5600,1,5600,2.714998960494995,37559.396297978186,300.4256043434143,13.520132341797192
5800,1,5800,2.546015501022339,28314.67429513693,310.8718867301941,13.36647351969776
6000,1,6000,2.7159297466278076,34568.55101278875,321.93481612205505,13.136265301651854
6200,1,6200,2.8277804851531982,30759.752609615854,332.73039078712463,13.007433501062401
6400,1,6400,2.8176634311676025,40070.27311376805,343.4434173107147,12.679470966157234
6600,1,6600,2.7921977043151855,30557.399422134382,354.0987801551819,12.494735766393012
6800,1,6800,2.3615782260894775,39606.89566753196,364.94548892974854,12.295437142412686
7000,1,7000,2.6541619300842285,36620.3242220751,375.67988872528076,12.23264782789041
7200,1,7200,2.4734413623809814,41571.15098715745,386.476060628891,12.05431633842864
7400,1,7400,2.681272029876709,32989.67782418914,397.4047017097473,11.82455857800911
7600,1,7600,2.771841287612915,34390.53996581111,407.6280879974365,11.82455857800911
7800,1,7800,2.6698453426361084,41134.746134039924,418.9712607860565,11.78764820916098
8000,1,8000,2.656670331954956,35252.12371905889,429.81964683532715,11.400496771785805
8200,1,8200,2.6211013793945312,36714.48336159658,440.2744708061218,11.400496771785805
8400,1,8400,2.662785530090332,35544.91388406283,451.46645855903625,11.107501250519391
8600,1,8600,2.7045395374298096,36817.54403959997,462.1005928516388,11.107501250519391
8800,1,8800,2.567308187484741,40445.18646944318,472.7284505367279,10.9022343280848
9000,1,9000,2.5950167179107666,38245.14650410855,483.51293325424194,10.745916107804936
9200,1,9200,2.7867391109466553,37471.742472389975,494.43828415870667,10.654545255012708
9400,1,9400,2.5544281005859375,35403.22479461328,505.3289635181427,10.528550797569713
9600,1,9600,2.4550092220306396,40050.9527741622,515.5322022438049,10.528550797569713
9800,1,9800,2.438936471939087,38129.545701671894,526.3695604801178,10.448931051673467
10000,1,10000,2.553292989730835,36887.68502298905,536.7664501667023,10.448931051673467
10200,1,10200,2.5780231952667236,37531.66494824623,547.4473750591278,10.104165353751144
10400,1,10400,2.638765573501587,44237.43772979533,558.1971817016602,10.104165353751144
10600,1,10600,2.4269185066223145,37108.45708384654,568.5933945178986,10.022601678382072
10800,1,10800,2.595331907272339,23113.217567030966,579.5296876430511,9.978972482271052
11000,1,11000,2.360919713973999,39755.81193649018,590.1262059211731,9.915569961011863
11200,1,11200,2.326343297958374,38298.825121303074,600.6668348312378,9.854832655973699
11400,2,150,2.4745852947235107,38671.59824119724,611.171172618866,9.75939750148445
11600,2,350,2.5653274059295654,38131.49180162131,622.0884518623352,9.6682076004945
11800,2,550,2.4234514236450195,40315.46530862762,632.7936813831329,9.6682076004945
12000,2,750,2.371434211730957,36167.63156931327,643.7429854869843,9.514488322473742
12200,2,950,2.3597190380096436,32614.78136234404,654.187976360321,9.505779268157461
12400,2,1150,2.354534864425659,39838.08287313683,665.0578038692474,9.446531799875107
12600,2,1350,2.5510950088500977,28348.222743762046,676.6200964450836,9.380805004861681
12800,2,1550,2.131361246109009,30513.64147001069,687.1364755630493,9.291422328546455
13000,2,1750,2.297015905380249,30771.13472035111,698.0740773677826,9.246713563980862
13200,2,1950,2.3062520027160645,30658.91080997542,708.6254107952118,9.234790026302957
13400,2,2150,2.392211437225342,32462.665723600843,719.2662963867188,9.174348214792863
13600,2,2350,2.3265209197998047,32600.83180747832,729.7559807300568,9.114977829607465
13800,2,2550,2.2198381423950195,35191.660250050474,740.6732807159424,9.07153117586718
14000,2,2750,2.299173593521118,35494.577801209205,751.6768684387207,9.016888350160302
14200,2,2950,2.6591951847076416,40318.11682315671,762.6670279502869,8.990615375940905
14400,2,3150,2.3223354816436768,35675.19777644748,773.1623752117157,8.879249275698983
14600,2,3350,2.4275031089782715,35271.62261497005,783.7328939437866,8.857150168069383
14800,2,3550,2.252619504928589,33840.544766305975,794.4817039966583,8.82537750057698
15000,2,3750,2.314405679702759,36514.13382593222,805.0490169525146,8.82537750057698
15200,2,3950,2.2294559478759766,42549.904130764706,815.4404954910278,8.773148142850516
15400,2,4150,2.452406167984009,40754.57759504755,826.0813660621643,8.702438779112908
15600,2,4350,2.417419910430908,38621.99041809304,837.3030054569244,8.604411918132312
15800,2,4550,2.377955675125122,34596.50268708894,847.9810514450073,8.604411918132312
16000,2,4750,2.4777464866638184,34906.27525913618,858.6540913581848,8.578481741668952
16200,2,4950,2.3420205116271973,36369.460415685746,869.562079668045,8.496808629042699
16400,2,5150,2.3272764682769775,36874.520346518824,880.2513122558594,8.445063885936799
16600,2,5350,2.291039228439331,37617.61707257253,890.8923079967499,8.445063885936799
16800,2,5550,2.2093682289123535,38555.934851016806,901.3092894554138,8.400675429587144
17000,2,5750,2.295783281326294,36894.86831533579,912.264974117279,8.398460539551252
17200,2,5950,2.207671880722046,42272.46945413624,922.9738759994507,8.398460539551252
17400,2,6150,2.319236993789673,31394.78625034313,933.8687274456024,8.26822096539341
17600,2,6350,2.366621971130371,33225.41858650554,944.5219156742096,8.26822096539341
17800,2,6550,2.125845432281494,44618.775177967545,954.9184086322784,8.248330880400815
18000,2,6750,2.501826286315918,35082.272100650254,966.2660484313965,8.203100681287042
18200,2,6950,2.4770045280456543,40339.70260453659,977.0230152606964,8.131489629166648
18400,2,7150,2.6091880798339844,33603.9369159044,987.5631678104401,8.131489629166648
18600,2,7350,2.29797625541687,43446.522543145984,997.7982602119446,8.131489629166648
18800,2,7550,2.3302648067474365,40401.9213738731,1008.5903739929199,8.119238539895104
19000,2,7750,2.458865165710449,28905.25359307578,1019.3174855709076,8.119238539895104
19200,2,7950,2.174736499786377,30769.840731601707,1030.1043465137482,8.020794235901914
19400,2,8150,2.1530213356018066,39842.33800842991,1040.8019013404846,7.919494313094736
19600,2,8350,2.4001946449279785,40497.44810252582,1051.3116343021393,7.919494313094736
19800,2,8550,2.1716506481170654,38942.82609592058,1061.3425965309143,7.919494313094736
20000,2,8750,2.3670177459716797,37078.515286653106,1072.3333921432495,7.919494313094736
20200,2,8950,2.1408135890960693,32827.212380467805,1082.731449842453,7.919494313094736
20400,2,9150,2.3592751026153564,36207.64100334015,1093.7271807193756,7.908899418503234
20600,2,9350,2.2621102333068848,38061.98219993492,1104.4838681221008,7.830914070419005
20800,2,9550,2.122870922088623,39797.56877892459,1115.1329953670502,7.805371830857395
21000,2,9750,2.2220754623413086,29117.016144934776,1126.0310561656952,7.7739202535490115
21200,2,9950,2.0940778255462646,35464.93035346073,1136.151471376419,7.7739202535490115
21400,2,10150,2.4087657928466797,41357.12374312411,1146.787590265274,7.7739202535490115
21600,2,10350,2.3469531536102295,32422.226533661233,1157.4836990833282,7.757447612546882
21800,2,10550,2.3919191360473633,37489.15021281353,1168.525297164917,7.692114425350352
22000,2,10750,2.191809892654419,35808.8942605149,1179.40331697464,7.67777903007084
22200,2,10950,2.3394978046417236,41111.48341652408,1190.1156833171844,7.655130463901012
22400,2,11150,2.1853387355804443,35148.81676656311,1200.9783847332,7.655130463901012
22600,3,100,2.0579075813293457,31153.819437959723,1211.781842470169,7.655130463901012
22800,3,300,2.3813090324401855,34117.7551012894,1222.5602033138275,7.5692147966462
23000,3,500,2.1791489124298096,38117.79262408741,1233.1402502059937,7.5692147966462
23200,3,700,2.145305871963501,35234.782101542645,1243.6241765022278,7.5692147966462
23400,3,900,2.0940968990325928,34901.05378353054,1254.2736084461212,7.5692147966462
23600,3,1100,2.212101459503174,35250.98366644519,1265.3917996883392,7.542506414826757
23800,3,1300,2.2580320835113525,35612.82927166924,1276.1431484222412,7.49319064213304
24000,3,1500,2.1075642108917236,38712.88275261063,1286.5771136283875,7.49319064213304
24200,3,1700,2.0979442596435547,35352.6836296394,1297.696170091629,7.432953361312425
24400,3,1900,2.0878801345825195,31634.823725879392,1308.4388332366943,7.427208486540383
24600,3,2100,2.4051342010498047,32569.887692600136,1319.3180034160614,7.427208486540383
24800,3,2300,2.284837007522583,37034.65489568068,1329.5469994544983,7.427208486540383
25000,3,2500,2.2161476612091064,38398.55112318987,1340.7287938594818,7.427208486540383
25200,3,2700,2.2370030879974365,37667.889019734685,1351.2810361385345,7.427208486540383
25400,3,2900,2.116621971130371,30450.180788377354,1362.1276898384094,7.4098874227557845
25600,3,3100,2.1428210735321045,36105.377949764166,1372.7098908424377,7.395171686581146
25800,3,3300,2.0991110801696777,37799.81493207364,1383.6309411525726,7.375807762560717
26000,3,3500,2.201965570449829,34859.492463033435,1394.0587396621704,7.375807762560717
26200,3,3700,2.1999526023864746,31659.582168254838,1404.878660917282,7.375807762560717
26400,3,3900,2.03926157951355,40927.21793697006,1415.166075706482,7.375807762560717
26600,3,4100,2.229886770248413,36815.26660628875,1426.1554033756256,7.31749801895477
26800,3,4300,2.066636085510254,39262.776539252314,1436.8139975070953,7.304810759312327
27000,3,4500,2.235741376876831,36890.30327340976,1447.12704372406,7.304810759312327
27200,3,4700,2.161555051803589,43549.64307895842,1457.9596073627472,7.266002458278832
27400,3,4900,2.1542062759399414,37001.65026967257,1468.3212690353394,7.266002458278832
27600,3,5100,2.0521726608276367,32468.549814335813,1478.986981868744,7.210252999165774
27800,3,5300,2.1939618587493896,34267.7466872612,1489.7859227657318,7.19324324388824
28000,3,5500,2.2403907775878906,31267.154816972812,1500.3599908351898,7.1430137890962255
28200,3,5700,2.152581214904785,37635.11639797624,1510.3815503120422,7.1430137890962255
28400,3,5900,2.395221471786499,39132.13201957126,1520.607749223709,7.1430137890962255
28600,3,6100,2.1829185485839844,32294.12945010489,1531.159347295761,7.1430137890962255
28800,3,6300,2.028952121734619,36615.24075063597,1541.8218877315521,7.1430137890962255
29000,3,6500,2.0518808364868164,36591.12335721016,1552.854305267334,7.131099990713678
29200,3,6700,2.297776222229004,36569.54639845624,1563.34867978096,7.087394309145695
29400,3,6900,2.0743393898010254,37336.712545556205,1573.77335190773,7.087394309145695
29600,3,7100,2.35372257232666,36164.529927479554,1584.6082890033722,7.087394309145695
29800,3,7300,2.1278247833251953,34780.28420502773,1595.2774329185486,7.083698064260981
30000,3,7500,1.9287488460540771,41673.68118664604,1605.5993432998657,7.083698064260981
30200,3,7700,2.147003650665283,41730.36831340362,1616.0592453479767,7.03248288266918
30400,3,7900,2.0400006771087646,34754.93815939209,1626.9622972011566,7.03248288266918
30600,3,8100,2.2053780555725098,39799.61324997128,1637.3549275398254,7.03248288266918
30800,3,8300,2.203810453414917,34583.741888954,1647.991438627243,7.031382231949908
31000,3,8500,2.1438653469085693,38112.02531798605,1658.3162245750427,7.031382231949908
31200,3,8700,2.0045862197875977,38570.59855241292,1669.127051115036,7.010318712079076
31400,3,8900,2.2590599060058594,39057.62476247647,1679.3805763721466,6.992759386227747
31600,3,9100,2.1711478233337402,39025.76408082881,1690.558547258377,6.970545909096649
31800,3,9300,2.130842924118042,36474.07403429532,1701.1594746112823,6.970545909096649
32000,3,9500,2.2313077449798584,36629.2217958984,1711.8125076293945,6.93693286752578
32200,3,9700,2.235944986343384,38221.35875427201,1722.1914880275726,6.93693286752578
32400,3,9900,2.3283207416534424,34313.071024530946,1732.9875795841217,6.93693286752578
32600,3,10100,2.04923939704895,32798.74823373209,1743.5162088871002,6.93693286752578
32800,3,10300,1.9946491718292236,32563.766226368967,1754.5228343009949,6.9044604810048265
33000,3,10500,2.357330083847046,34496.36531840932,1765.4074540138245,6.9044604810048265
33200,3,10700,2.1523325443267822,35970.671641799076,1775.71329164505,6.9044604810048265
33400,3,10900,2.0041308403015137,37443.19090938754,1786.4952704906464,6.847873425030597
33600,3,11100,2.045125961303711,37141.902851933846,1797.4997675418854,6.847873425030597
33800,4,50,1.9808659553527832,32786.03982696498,1808.2684137821198,6.847873425030597
34000,4,250,2.334933280944824,36506.63065331015,1819.1323025226593,6.821687585620124
34200,4,450,2.0377161502838135,36746.279194474984,1830.2611110210419,6.780163565898999
34400,4,650,2.4220452308654785,30910.807957555036,1841.078978061676,6.780163565898999
34600,4,850,2.189067840576172,36319.34577315988,1851.7424952983856,6.780163565898999
34800,4,1050,2.0009918212890625,32713.969738510455,1861.9173176288605,6.780163565898999
35000,4,1250,2.3779985904693604,30010.1648941671,1872.8927812576294,6.780163565898999
35200,4,1450,2.0425007343292236,37365.0641362296,1883.3702931404114,6.780163565898999
35400,4,1650,2.11360764503479,35560.355872713466,1894.1144800186157,6.780163565898999
35600,4,1850,2.112999200820923,32545.630095355285,1904.8242757320404,6.780163565898999
35800,4,2050,2.004847764968872,39813.45334944699,1915.273265361786,6.780163565898999
36000,4,2250,1.9735153913497925,38264.80283642289,1926.3431839942932,6.732982326562887
36200,4,2450,2.1179966926574707,41220.546053496095,1936.8102507591248,6.732982326562887
36400,4,2650,2.0576887130737305,33459.74734407997,1947.1980588436127,6.732982326562887
36600,4,2850,2.045102596282959,35855.237863871866,1957.7344539165497,6.732982326562887
36800,4,3050,2.0063912868499756,36952.96070597859,1968.488517522812,6.732982326562887
37000,4,3250,2.1722571849823,39023.36292686584,1978.848236322403,6.6965908780546
37200,4,3450,2.0648910999298096,37285.85814380051,1989.50563955307,6.6965908780546
37400,4,3650,2.3630638122558594,44670.48183864807,2000.1636056900024,6.684408004480474
37600,4,3850,2.0248677730560303,31746.116743260154,2010.7887482643127,6.684408004480474
37800,4,4050,2.0461182594299316,39319.277472921545,2021.6498255729675,6.684408004480474
38000,4,4250,2.1160690784454346,28889.857158466566,2032.1955008506775,6.656317897828859
38200,4,4450,1.954435110092163,33751.37406211084,2042.865045785904,6.6522738896427365
38400,4,4650,1.9168009757995605,39817.84341785342,2054.3754637241364,6.627220742242904
38600,4,4850,2.083287477493286,33263.63257578881,2064.6242513656616,6.627220742242904
38800,4,5050,2.114856481552124,31753.45118755156,2074.9438014030457,6.627220742242904
39000,4,5250,1.9971216917037964,32343.403267709098,2085.2723953723907,6.627220742242904
39200,4,5450,1.9840059280395508,37067.950894405105,2095.646830558777,6.627220742242904
39400,4,5650,1.8844878673553467,37611.08255436717,2105.958164215088,6.627220742242904
39600,4,5850,1.9893213510513306,37457.739771459,2117.1713240146637,6.584701836063976
39800,4,6050,2.050806760787964,40552.05155723243,2127.6840329170227,6.584701836063976
40000,4,6250,2.1566357612609863,41965.531719712686,2138.317649126053,6.584701836063976
40200,4,6450,2.0647480487823486,36646.58098214602,2149.4582030773163,6.5637932178604075
40400,4,6650,2.0916810035705566,36168.107703421556,2159.9703147411346,6.5637932178604075
40600,4,6850,2.1482620239257812,35386.289142933114,2171.3452203273773,6.557928133816474
40800,4,7050,2.0764265060424805,33435.27883623887,2181.8968002796173,6.551735564257857
41000,4,7250,1.9098045825958252,33664.649959916846,2192.322257757187,6.538809046409198
41200,4,7450,2.026582717895508,39326.87181943501,2202.8632638454437,6.538809046409198
41400,4,7650,1.90591561794281,34130.99018280788,2213.6230821609497,6.525043010671595
41600,4,7850,2.089360237121582,37665.512934511586,2224.668079137802,6.508130487106673
41800,4,8050,2.111813545227051,38930.65650432097,2234.8455719947815,6.508130487106673
42000,4,8250,2.006951093673706,38159.3087264284,2244.8476343154907,6.508130487106673
42200,4,8450,2.06528902053833,36260.44267675293,2255.5786106586456,6.502763184808407
42400,4,8650,2.2110118865966797,37505.798653738995,2266.1822879314423,6.492489192292768
42600,4,8850,2.032705545425415,34611.53569248155,2277.1568298339844,6.476636103848135
42800,4,9050,1.9712203741073608,36429.93589290912,2288.016918897629,6.473323204727095
43000,4,9250,1.8858946561813354,33703.32250757793,2298.8098385334015,6.473323204727095
43200,4,9450,1.8321583271026611,41082.82773876041,2309.4504601955414,6.452452104967428
43400,4,9650,1.8725292682647705,37861.271567389886,2319.8706073760986,6.449813546053271
43600,4,9850,2.051928997039795,36536.39010260164,2330.1963913440704,6.449813546053271
43800,4,10050,2.1391940116882324,31686.93194078303,2341.026773929596,6.449813546053271
44000,4,10250,2.176649332046509,35308.593038185245,2351.2773542404175,6.449813546053271
44200,4,10450,2.2463972568511963,32405.357680341338,2362.3303310871124,6.449813546053271
44400,4,10650,2.1458141803741455,35448.704433059385,2372.998462677002,6.449813546053271
44600,4,10850,1.9748955965042114,44038.68114308658,2383.5897345542908,6.411268474573543
44800,4,11050,2.105750560760498,35363.71612313685,2394.61621761322,6.406538545623465
45000,4,11250,1.8317410945892334,40024.154250198604,2405.1421065330505,6.3801873071052215
45200,5,200,1.9697951078414917,33475.464832568025,2415.7614476680756,6.3801873071052215
45400,5,400,2.0330071449279785,26806.4145919622,2426.406750679016,6.3801873071052215
45600,5,600,1.9680554866790771,33751.60578507233,2436.8099353313446,6.3801873071052215
45800,5,800,1.9317725896835327,39128.08696895254,2446.8826830387115,6.3801873071052215
46000,5,1000,2.045243263244629,35707.19262300488,2457.276290655136,6.3801873071052215
46200,5,1200,2.0808498859405518,41931.470880592184,2467.951210975647,6.379851140664221
46400,5,1400,1.8869545459747314,39840.675801149286,2478.33487200737,6.379851140664221
46600,5,1600,1.8750091791152954,37832.152338508604,2489.4986448287964,6.368573222740179
46800,5,1800,2.0264570713043213,34692.982479604754,2500.5650265216827,6.353764943016981
47000,5,2000,2.040621519088745,41105.518462664484,2511.340936422348,6.353764943016981
47200,5,2200,2.088754415512085,30712.113905416234,2521.9510226249695,6.353764943016981
47400,5,2400,2.208843231201172,38300.87724906613,2532.219012260437,6.353764943016981
47600,5,2600,1.963971734046936,36147.9875793506,2542.639753818512,6.348661173128039
47800,5,2800,1.9804061651229858,35376.67786505172,2553.5268557071686,6.348661173128039
48000,5,3000,2.158724784851074,34749.37010687705,2564.1870539188385,6.327743919629048
48200,5,3200,1.9416818618774414,36535.51595019944,2575.0821418762207,6.3236417172462085
48400,5,3400,2.1679184436798096,34268.528928416206,2585.6684758663177,6.316786274542211
48600,5,3600,2.13520884513855,37239.026958885035,2596.585977077484,6.298439292134328
48800,5,3800,2.277482748031616,28454.14210332996,2607.1663086414337,6.298439292134328
49000,5,4000,2.103793144226074,33600.56814906885,2618.192710161209,6.298439292134328
49200,5,4200,2.0206449031829834,35865.00073913834,2628.713011741638,6.298439292134328
49400,5,4400,2.2418601512908936,33782.46669880919,2639.8392312526703,6.254734753397706
49600,5,4600,1.9907169342041016,38065.54779949347,2650.9794895648956,6.235406826948196
49800,5,4800,2.128352403640747,36668.15862797359,2661.482073068619,6.235406826948196
50000,5,5000,1.9888123273849487,36890.72493669086,2672.0606231689453,6.235406826948196
50200,5,5200,1.9357010126113892,28154.456402996748,2682.7467143535614,6.235406826948196
50400,5,5400,2.151120662689209,38118.52203722297,2693.659334421158,6.235406826948196
50600,5,5600,1.8986141681671143,42167.97421443169,2703.8088030815125,6.235406826948196
50800,5,5800,1.992861270904541,37772.61083646846,2714.3114008903503,6.235406826948196
51000,5,6000,2.339855909347534,39057.233556759405,2724.831663131714,6.235406826948196
51200,5,6200,2.147145986557007,38666.82202640792,2735.45539188385,6.235406826948196
51400,5,6400,1.8800597190856934,38078.693992853594,2746.172061920166,6.235406826948196
51600,5,6600,1.9367173910140991,35912.64244822725,2756.684440612793,6.235406826948196
51800,5,6800,1.9915502071380615,35101.6854018917,2767.8995513916016,6.216558799624439
52000,5,7000,1.9583663940429688,37879.13941437956,2778.0766406059265,6.216558799624439
52200,5,7200,1.961328387260437,37071.161803252115,2788.4298298358917,6.216558799624439
52400,5,7400,2.1338415145874023,31547.394504475746,2799.153410434723,6.216558799624439
52600,5,7600,2.217973232269287,33013.568394087415,2809.990354537964,6.216558799624439
52800,5,7800,2.1684632301330566,41396.91228310737,2820.052806377411,6.216558799624439
53000,5,8000,1.9636874198913574,39989.78620813586,2830.6214923858643,6.215736264616177
53200,5,8200,2.1132333278656006,32144.963094902865,2841.849183320999,6.170066028584582
53400,5,8400,2.382284164428711,26321.571631207717,2852.571278333664,6.170066028584582
53600,5,8600,2.165348768234253,34696.99440933846,2862.8555195331573,6.170066028584582
53800,5,8800,1.8916430473327637,33841.2527456933,2873.6786732673645,6.170066028584582
54000,5,9000,1.991444706916809,36161.92573015767,2884.3016550540924,6.170066028584582
54200,5,9200,2.047630786895752,42189.48331910129,2894.99067568779,6.170066028584582
54400,5,9400,2.1716413497924805,38198.75598275407,2905.673628091812,6.170066028584582
54600,5,9600,2.3115971088409424,40849.20279004201,2915.9665591716766,6.170066028584582
54800,5,9800,2.009150743484497,33377.2891458203,2926.5653665065765,6.163246295991645
55000,5,10000,1.85488760471344,41221.06509871231,2936.8259012699127,6.163246295991645
55200,5,10200,2.0055198669433594,31169.255686356217,2947.5663797855377,6.145023672264038
55400,5,10400,1.977288842201233,38742.66655231296,2958.6429147720337,6.145023672264038
55600,5,10600,2.0660040378570557,40396.44456573893,2969.0915274620056,6.145023672264038
55800,5,10800,1.9497737884521484,38941.602188040175,2979.669111251831,6.1242473017864265
56000,5,11000,2.0688257217407227,40119.62393097866,2990.2410321235657,6.106131249927543
56200,5,11200,2.0973501205444336,34949.85690308153,3000.8780450820923,6.106131249927543
56400,6,150,1.9806116819381714,38495.49091989787,3011.49063205719,6.106131249927543
56600,6,350,1.7903650999069214,38142.0291002509,3022.0389456748962,6.106131249927543
56800,6,550,1.9419350624084473,37667.906030520164,3032.2398750782013,6.106131249927543
57000,6,750,1.927118182182312,41273.21695940715,3042.9237129688263,6.106131249927543
57200,6,950,1.7704739570617676,38429.81103666389,3054.25400185585,6.106131249927543
57400,6,1150,2.0070817470550537,33808.130216773985,3065.4200530052185,6.080153054383625
57600,6,1350,1.9227591753005981,30181.512787044772,3076.450451850891,6.080153054383625
57800,6,1550,1.8125519752502441,42047.46131914603,3087.0839743614197,6.080153054383625
58000,6,1750,1.9492712020874023,36988.81179172723,3097.465050458908,6.080153054383625
58200,6,1950,1.934061884880066,30218.083429399787,3108.808390378952,6.080153054383625
58400,6,2150,1.892659068107605,34891.02873344022,3119.4031348228455,6.080153054383625
58600,6,2350,1.897503137588501,32598.246732738353,3130.7516498565674,6.073133693394828
58800,6,2550,2.1457557678222656,36472.95998352087,3141.1630918979645,6.073133693394828
59000,6,2750,2.082158327102661,35330.49514478085,3152.030552625656,6.073133693394828
59200,6,2950,2.1005632877349854,39756.83278757603,3162.866946220398,6.073133693394828
59400,6,3150,2.0644121170043945,38318.89791546371,3173.6803402900696,6.073133693394828
59600,6,3350,1.908559799194336,34018.165021973764,3184.4525344371796,6.065472369696399
59800,6,3550,1.9318503141403198,39729.20779597665,3195.5103147029877,6.035122883822609
60000,6,3750,1.9223670959472656,32264.375634907843,3205.6908934116364,6.035122883822609
60200,6,3950,1.9557462930679321,37790.95789355069,3215.9694669246674,6.035122883822609
60400,6,4150,2.051154613494873,37664.58890611608,3226.033831834793,6.035122883822609
60600,6,4350,2.123126983642578,31305.331344847495,3236.498215675354,6.035122883822609
60800,6,4550,2.0666041374206543,36255.36618461668,3247.3651213645935,6.02181206643663
61000,6,4750,1.8836227655410767,36019.35384882883,3258.176578760147,6.02181206643663
61200,6,4950,1.9599028825759888,38768.39770498682,3268.9488508701324,6.02181206643663
61400,6,5150,1.8648881912231445,36482.826767115635,3279.1960139274597,6.02181206643663
61600,6,5350,1.9693005084991455,29800.00563692562,3290.199481010437,6.019915789680529
61800,6,5550,2.059587240219116,37610.98325970816,3300.3466563224792,6.019915789680529
62000,6,5750,1.916915774345398,36087.113382451855,3310.803073167801,6.019915789680529
62200,6,5950,1.9399440288543701,35198.6563917407,3321.3862855434418,6.019915789680529
62400,6,6150,2.003145694732666,40117.62577300475,3331.484956264496,6.0142391449327555
62600,6,6350,1.901623010635376,38530.9432440101,3341.634362220764,6.0142391449327555
62800,6,6550,1.9689826965332031,37672.943838555795,3352.213032245636,6.0142391449327555
63000,6,6750,1.80597984790802,39421.55968492361,3362.8550662994385,6.0142391449327555
63200,6,6950,2.1849546432495117,27779.86130526371,3373.860643386841,6.013568831071033
63400,6,7150,2.082104444503784,38804.56213855725,3384.3052110671997,6.013568831071033
63600,6,7350,1.8642774820327759,38908.3163398543,3395.2865550518036,5.972729509416753
63800,6,7550,1.889815092086792,39566.93938087716,3405.898360490799,5.972729509416753
64000,6,7750,2.090473175048828,35132.30956751412,3416.2116255760193,5.972729509416753
64200,6,7950,1.7057409286499023,37862.04712588193,3426.958361387253,5.972729509416753
64400,6,8150,1.980670690536499,40115.21156184653,3437.335167169571,5.972729509416753
64600,6,8350,2.02524471282959,33152.63079829494,3448.216169834137,5.962849367110938
64800,6,8550,1.9707130193710327,39017.25365809303,3458.6116926670074,5.962849367110938
65000,6,8750,1.7609623670578003,28665.476153477957,3469.5541291236877,5.961860688676471
65200,6,8950,2.0994369983673096,31850.51803281772,3480.3158218860626,5.960595760550136
65400,6,9150,1.9098753929138184,35346.15872866088,3491.3729174137115,5.960595760550136
65600,6,9350,1.9173340797424316,36830.67662364767,3501.6817326545715,5.960595760550136
65800,6,9550,1.9457875490188599,34494.88372868406,3512.7016685009003,5.941231172104651
66000,6,9750,2.1364614963531494,41247.471361015625,3522.644386768341,5.941231172104651
66200,6,9950,1.759917974472046,38878.0153909762,3533.2627334594727,5.941231172104651
66400,6,10150,1.8544842004776,39405.330369597614,3543.449686527252,5.933811932486686
66600,6,10350,1.792502522468567,32849.898919337174,3554.4943029880524,5.903374516769466
66800,6,10550,1.7396597862243652,36690.27827106134,3564.7686426639557,5.903374516769466
67000,6,10750,1.8057785034179688,35202.39613931205,3575.082112312317,5.903374516769466
67200,6,10950,1.9712035655975342,32420.888854032546,3585.349460840225,5.903374516769466
67400,6,11150,1.8143264055252075,33572.69432393703,3595.767592906952,5.903374516769466
iteration,epoch,batch,loss,words/sec,time_elapsed,best_perplexity
66600,1,200,1.7241926193237305,34577.07157881871,9.296023845672607,5.903374516769466
